lead_LEADQUALIFYCATION,contact_Код ПВЗ,lead_Вес (грамм)*,lead_Объявленная ценность (руб),lead_будущие покупки,lead_Сумма наложенного платежа (руб),lead_ACTUAL-FORMAT,lead_responsible_user_id,lead_Тариф Доставки,lead_Линейная длина (см),lead_utm_content,lead_Дата создания сделки,contact_LTV,sale_date,lead_LTV,lead_FORMNAME,outcome_unknown,lead_loss_reason_id,lead_Дата получения денег на Р/С
a,,1896.0,,подушка,,,MGR_0011,Посылка склад-дверь,,705550122_5688026280_17471187114_type1_mobile_astv.ru_none_0_205688026280_Южно-Сахалинск,1770584400.0,27125.0,2026-02-09,,order_bak,False,,1772658000.0
a,PLK16,1382.0,,не известно,,,MGR_0007,Посылка склад-склад,,707074940_5713780127_17592907990_type1_mobile_dzen.ru_none_0_205713780127_LMS,1770584400.0,15664.0,2026-02-09,,consult,False,,1771448400.0
a,BTV5,646.0,,унив повязка,,,MGR_0011,Посылка склад-склад,,706410720_5701679684_17544409537_type1_desktop_yandex.ru_none_0_205701679684_Москва,1770584400.0,8840.0,2026-02-09,,consult,False,,1771534800.0
,MSK146,920.0,,подушка,,,MGR_0016,Посылка склад-склад,,706415600_5701732452_17544780077_type1_desktop_tv.yandex.ru_none_0_205701732452_Москва,1770584400.0,11902.0,2026-02-09,,order,False,,1771448400.0
a,LAN5,1720.0,,не известно,,,MGR_0009,Посылка склад-склад,,706658922_5706300297_17563450427_type1_mobile_yandex.ru_none_0_205706300297_Лангепас,1770584400.0,,2026-02-09,,order_bak,False,,
,,,13320.0,не известно,13320.0,,MGR_0001,Почта Посылка,23.0,705835503_5692898779_17495284243_type1_mobile_ru.yandex.weatherplugin_none_0_56271584087_Sosnovka,1770411600.0,13320.0,2026-02-09,,,False,,1771880400.0
a,,,18600.0,не известно,18600.0,,MGR_0001,Почта Посылка,43.0,707074935_5713780114_17592907941_type1_mobile_libking.ru_none_0_205713780114_Ростов-на-Дону,1770584400.0,18600.0,2026-02-09,,consult,False,,1771880400.0
a,FRN2,2466.0,,не известно,,,MGR_0017,Посылка склад-склад,,706634949_5706053580_17561457793_type1_desktop_finance.mail.ru_none_0_205706053580_Фрязино,1770584400.0,31798.0,2026-02-09,,order_bak,False,,1771880400.0
a,NVT5,1498.0,,не известно,,,MGR_0007,Посылка склад-склад,,707083339_5713868852_17593204528_type1_mobile_com.oakever.tiletrip_none_0_205713868852_Novotroitsk,1770584400.0,17335.0,2026-02-09,,order_bak,False,,1772053200.0
a,SPB226,1432.0,,не известно,,,MGR_0001,Посылка склад-склад,,707083086_5713867022_17593193644_type1_desktop_none_premium_2_205713867022_Санкт-Петербург,1770584400.0,15675.0,2026-02-09,,consult,False,,1771880400.0
,,,8785.0,подушка,8785.0,,MGR_0007,Почта Посылка,23.0,Неизвестно,1770066000.0,54984.0,2026-02-09,,,False,,1771275600.0
,OBN4,1408.0,,не известно,,,MGR_0009,Посылка склад-склад,,,1770584400.0,17490.0,2026-02-09,,,False,,1771880400.0
,SPB116,652.0,,не известно,,,MGR_0001,Посылка склад-склад,,,,12954.0,2026-02-09,,,False,,1771534800.0
,MSK2147,1422.0,,подушка,,,MGR_0016,Посылка склад-склад,,706964092_5711732062_17587127067_type1_desktop_dzen.ru_none_0_205711732062_Moscow,1770584400.0,17385.0,2026-02-09,,order_bak,False,,1771880400.0
a,,1756.0,,подушка,,,MGR_0016,Посылка склад-дверь,,,1770584400.0,24084.0,2026-02-09,,consult,False,,1771534800.0
,KSS4,1066.0,,унив повязка,,,MGR_0011,Посылка склад-склад,,706949443_5711583953_17586167905_type1_desktop_yandex.ru_none_0_205711583953_Прокопьевск,1770325200.0,14156.0,2026-02-09,,,False,,1771966800.0
,PSK32,2276.0,,не известно,,,MGR_0009,Посылка склад-склад,,706415600_5701732452_17544780077_type1_mobile_www.gastronom.ru_none_0_205701732452_Псков,1770584400.0,19508.0,2026-02-09,,order,False,,1771880400.0
,PRR1,,,не известно,,,MGR_0023,Посылка склад-склад,,,,413432.0,2026-02-09,,,False,,
a,UFA39,1436.0,,не известно,,,MGR_0007,Посылка склад-склад,,706658922_5706300297_17563450427_type1_desktop_mail.yandex.ru_none_0_205706300297_Уфа,1770584400.0,17880.0,2026-02-09,,consult,False,,1771880400.0
,KUM7,1408.0,,не известно,,,MGR_0009,Посылка склад-склад,,702103459_5621792063_17194334648_type1_mobile_dzen.ru_none_0_205621792063_Череповец,1770325200.0,15904.0,2026-02-09,,,False,,1771966800.0
,KYSH3,1408.0,,не известно,,,MGR_0001,Посылка склад-склад,,706981530_5712012953_17588087053_type1_mobile_dzen.ru_none_0_205712012953_kyshtym,1770584400.0,,2026-02-09,,lection_practice,False,,
,,,11365.0,не известно,11365.0,,MGR_0017,Почта Посылка,23.0,707076694_5713825017_17592992237_type1_mobile_yandex.ru_none_0_205713825017_Севастополь,1770584400.0,11365.0,2026-02-09,,artraid-dem,False,,
,KUR58,1756.0,,не известно,,,MGR_0007,Посылка склад-склад,,702829935_5631600992_17251638154_type1_mobile_com.vkontakte.android_none_0_205631600992_Kurgan,1770584400.0,21658.0,2026-02-09,,consult,False,,1771880400.0
,MSK2398,650.0,,не известно,,,MGR_0001,Посылка склад-склад,,,1770584400.0,8725.0,2026-02-09,,,False,,1771880400.0
a,OSK6,648.0,,не известно,,,MGR_0007,Посылка склад-склад,,707074941_5713780136_17592908035_type1_mobile_com.vitastudio.mahjong_none_0_205713780136_Ozersk,1770584400.0,,2026-02-09,,consult,False,,
a,MSK163,652.0,,унив повязка,,,MGR_0011,Посылка склад-склад,,707082898_5713863780_17593184517_type1_desktop_dzen.ru_none_0_205713863780_Moscow,1770584400.0,8780.0,2026-02-09,,consult,False,,1771880400.0
,ORL25,650.0,,не известно,,,MGR_0001,Посылка склад-склад,,,,8920.0,2026-02-09,,,False,,1771880400.0
a,,,22698.0,подушка,22698.0,,MGR_0011,Почта Посылка,43.0,707077677_5713827371_17593002486_type1_mobile_none_other_1_205713827371_Чоя,1770584400.0,22698.0,2026-02-09,,consult,False,,1771966800.0
,MSK2389,2392.0,,не известно,,,MGR_0001,Посылка склад-склад,,,,69970.0,2026-02-09,35810.0,,False,,1771534800.0
,ELT2,194.0,,не известно,,,MGR_0007,Посылка склад-склад,,,1770584400.0,4090.0,2026-02-10,,,False,,1772744400.0
,VRN10,642.0,,не известно,,,MGR_0013,Посылка склад-склад,,,1770584400.0,8740.0,2026-02-10,,,False,,1771880400.0
a,,,14565.0,не известно,14565.0,,MGR_0001,Почта Посылка,40.0,706483651_5702742099_17549833342_type1_mobile_mail.ru_none_0_205702742099_Zavitinsk,1770670800.0,,2026-02-10,,consult,False,,
,,,5905.0,не известно,5905.0,,MGR_0017,Почта Посылка,30.0,,1770584400.0,5905.0,2026-02-10,,,False,,1771448400.0
a,UU43,1388.0,,не известно,,,MGR_0009,Экономичная посылка склад-склад,,at,1770670800.0,16124.0,2026-02-10,,order_bak,False,,1772485200.0
a,BZL3,1820.0,,не известно,,,MGR_0007,Посылка склад-склад,,706948398_5711566221_17586099696_type1_mobile_dzen.ru_none_0_205711566221_Бузулук,1770670800.0,21658.0,2026-02-10,,consult,False,,1771966800.0
,UFA121,1620.0,,подушка,,,MGR_0011,Посылка склад-склад,,115509254_5632603232_17256366549_type1_mobile_yandex.ru_none_0_205632603232_Санкт-Петербург,1770584400.0,21758.0,2026-02-10,,,False,,1772571600.0
,UU48,1068.0,,не известно,,,MGR_0001,Посылка склад-склад,,702103466_5621792100_17194334912_type1_mobile_www.ixbt.com_none_0_205621792100_Улан-Удэ,1770670800.0,14090.0,2026-02-10,,order_bak,False,,1771966800.0
,NSK338,162.0,,не известно,,,MGR_0009,Посылка склад-склад,,707122209_5714225024_17595359225_type1_desktop_dzen.ru_none_0_205714225024_Новосибирск,1770670800.0,5820.0,2026-02-10,,artraid-dem,False,,1772398800.0
a,MSK1381,670.0,,не известно,,,MGR_0009,Посылка склад-склад,,706990549_5712064482_17588547472_type1_desktop_dzen.ru_none_0_205712064482_Moscow,1770670800.0,8840.0,2026-02-10,,consult,False,,1771880400.0
,ORL4,1090.0,,не известно,,,MGR_0007,Посылка склад-склад,,701745533_5617607717_17161722283_type1_mobile_dzen.ru_none_0_205617607717_Bolxov,1770670800.0,15335.0,2026-02-10,,consult,False,,1771880400.0
,OTR5,850.0,,не известно,,,MGR_0001,Посылка склад-склад,,,1770584400.0,11920.0,2026-02-10,,,False,,1771880400.0
a,SHAT6,1666.0,,не известно,,,MGR_0013,Посылка склад-склад,,706948398_5711566221_17586099696_type1_desktop_dzen.ru_none_0_205711566221_Краснодар,1770670800.0,,2026-02-10,,consult,False,,
a,ZHKA5,1662.0,,подушка,,,MGR_0011,Посылка склад-склад,,706753346_5707959115_17570074057_type1_mobile_pogoda7.ru_none_0_205707959115_Красноярский край,1770584400.0,22238.0,2026-02-10,,consult,False,,1772485200.0
a,,,18075.0,подушка,18075.0,,MGR_0016,Посылка склад-постамат,43.0,706753346_5707959115_17570074057_type1_mobile_com.vkontakte.android_none_0_205707959115_Saint Petersburg,1770670800.0,,2026-02-10,,consult,False,,
a,,,11875.0,не известно,11875.0,,MGR_0013,Почта Посылка,40.0,707134558_5714672813_17596225840_type1_mobile_com.vkontakte.android_none_0_205714672813_Velikiy Ustug,1770670800.0,,2026-02-10,,consult,False,,
,ZEY1,1428.0,,не известно,,,MGR_0009,Посылка склад-склад,,702467942_5626407374_17224743482_type1_mobile_ru.zen.android_none_0_205626407374_Zeya,1770670800.0,16384.0,2026-02-10,,,False,,1773090000.0
,,1024.0,,одеяло,,,MGR_0016,Посылка склад-дверь,,,1770670800.0,11836.0,2026-02-10,,,False,,1772053200.0
,,,9290.0,не известно,9290.0,,MGR_0007,Почта Посылка,40.0,702467942_5626407374_17224743482_type1_mobile_ru.zen.android_none_0_205626407374_Sheregesh,1770670800.0,9290.0,2026-02-10,,,False,,1772053200.0
,,,20968.0,не известно,20968.0,,MGR_0017,Почта Посылка,43.0,702103466_5621792100_17194334912_type1_mobile_neva.today_none_0_205621792100_Санкт-Петербург,1770670800.0,20968.0,2026-02-10,,order_bak,False,,1771275600.0
,,,23198.0,подушка,23198.0,,MGR_0011,Почта Посылка,43.0,,1770152400.0,,2026-02-10,,,False,,
a,ZRN2,640.0,,не известно,,,MGR_0011,Посылка склад-склад,,707122207_5714225021_17595359202_type1_mobile_yandex.ru_none_0_205714225021_Заречный,1770670800.0,8940.0,2026-02-10,,consult,False,,1771966800.0
,NEY1,650.0,,не известно,,,MGR_0007,Посылка склад-склад,,,1770670800.0,8825.0,2026-02-10,,,False,,1772053200.0
,MSK286,1790.0,,не известно,,,MGR_0009,Посылка склад-склад,,705550122_5688026280_17471187114_type1_mobile_24smi.org_none_0_205688026280_Москва,1770670800.0,23910.0,2026-02-10,,consult,False,,1772053200.0
,,,15864.0,не известно,15864.0,,MGR_0009,Посылка склад-склад,43.0,702467942_5626407374_17224743482_type1_mobile_com.oakever.tiletrip_none_0_205626407374_Bogoyavlenskoye rural settlement,1770670800.0,15864.0,2026-02-10,,,False,,1772226000.0
,KZN23,428.0,,не известно,,,MGR_0007,Посылка склад-склад,,,1770670800.0,17833.0,2026-02-10,,consult,False,,1771880400.0
,KZN43,3680.0,,матрас,,,MGR_0016,Посылка склад-склад,,706634949_5706053580_17561457793_type1_mobile_www.rlsnet.ru_none_0_205706053580_Казань,1770670800.0,27275.0,2026-02-10,,order,False,,1771880400.0
,ALV3,1018.0,,унив повязка,,,MGR_0016,Посылка склад-склад,,707118128_5714195163_17595208504_type1_mobile_none_premium_1_205714195163_Александров,1770670800.0,11379.0,2026-02-10,,consult,False,,1771880400.0
,NBK8,516.0,,не известно,,,MGR_0007,Посылка склад-склад,,702103466_5621792100_17194334912_type1_mobile_ru.yandex.disk_none_0_205621792100_Sterlitamak,,24245.0,2026-02-10,,,False,,1771966800.0
,CHEL42,2090.0,,не известно,,,MGR_0001,Посылка склад-склад,,706948400_5711566242_17586099819_type1_mobile_www.gismeteo.ru_none_0_205711566242_Челябинск,1770670800.0,,2026-02-10,,order,False,,
a,,1362.0,,не известно,,,MGR_0001,Посылка склад-дверь,,,1770670800.0,17960.0,2026-02-10,,error,False,,1772744400.0
,RND85,1018.0,,не известно,,,MGR_0017,Посылка склад-склад,,,1770670800.0,10847.0,2026-02-10,,artraid-dem,False,,
,,2340.0,,матрас,,,MGR_0023,Посылка склад-дверь,,707138676_5714759427_17596492473_type1_mobile_m.dzen.ru_none_0_205714759427_Серпухов,1770670800.0,28298.0,2026-02-10,,order,False,,1771880400.0
,MSK2196,670.0,,не известно,,,MGR_0009,Посылка склад-склад,,706634948_5706053565_17561457730_type1_desktop_ya.ru_none_0_205706053565_Москва,1770670800.0,18020.0,2026-02-10,,order,False,,1772053200.0
,,,16345.0,не известно,16345.0,,MGR_0001,Почта Посылка,43.0,702467952_5626407414_17224744124_type1_mobile_ru.ok.android_none_0_205626407414_Korenovsk,1770670800.0,,2026-02-10,,,False,,
,RMN33,1742.0,,не известно,,,MGR_0009,Посылка склад-склад,,702829935_5631600992_17251696009_type1_desktop_dzen.ru_none_0_205631600992_Быково,1770670800.0,21620.0,2026-02-10,,consult,False,,1771880400.0
,SRE3,1282.0,,не известно,,,MGR_0011,Посылка склад-склад,,702467942_5626407374_17224743482_type1_desktop_tv.yandex.by_none_0_205626407374_Среднеуральск,1770670800.0,,2026-02-10,,,False,,
,KOM13,100.0,,унив повязка,,,MGR_0016,Посылка склад-склад,,707033475_5712914034_17590938605_type1_mobile_dzen.ru_none_0_205712914034_Комсомольск-на-Амуре,1770670800.0,,2026-02-10,,consult,False,,
,,,29780.0,одеяло,29780.0,,MGR_0016,Почта Посылка,43.0,706634948_5706053565_17561457730_type1_desktop_pogoda.365c.ru_none_0_205706053565_Ростов-на-Дону,1770670800.0,,2026-02-10,,order,True,,
,IVN24,646.0,,не известно,,,MGR_0014,Посылка склад-склад,,706714443_5707284518_17567447043_type1_mobile_dzen.ru_none_0_205707284518_Ivanovo,1770670800.0,,2026-02-10,,consult,False,,
,RND206,664.0,,унив повязка,,,MGR_0011,Посылка склад-склад,,705510528_5687335106_17468494366_type1_mobile_adme.media_none_0_205687335106_Ростов-на-Дону,1770670800.0,8885.0,2026-02-10,,order_bak,False,,1771966800.0
,SPB1174,744.0,,матрас,,,MGR_0005,Посылка склад-склад,,702103466_5621792100_17194334912_type1_desktop_pasyans.su_none_0_205621792100_Moscow,1770670800.0,20520.0,2026-02-10,,,False,,1773090000.0
,,,25430.0,не известно,25430.0,,MGR_0009,Посылка склад-склад,43.0,Неизвестно,1770152400.0,118457.0,2026-02-10,,,False,,1771275600.0
,,,14695.0,унив повязка,14695.0,,MGR_0001,Почта Посылка,40.0,,,14695.0,2026-02-10,,,False,,1771880400.0
a,KRS12,646.0,,подушка,,,MGR_0016,Посылка склад-склад,,706753346_5707959115_17570074057_type1_mobile_com.vkontakte.android_none_0_205707959115_Kursk,1770670800.0,,2026-02-10,,consult,False,,
,ARM30,670.0,,не известно,,,MGR_0007,Посылка склад-склад,,701745533_5617607717_17161722263_type1_mobile_dzen.ru_none_0_205617607717_Tbilisi,1770670800.0,8865.0,2026-02-10,,consult,False,,1772139600.0
,UFA7,664.0,,не известно,,,MGR_0011,Посылка склад-склад,,707153701_5715067898_17597512119_type1_mobile_www.ural.kp.ru_none_0_205715067898_Республика Башкортостан,1770670800.0,8945.0,2026-02-10,,consult,False,,1772053200.0
,NBK8,550.0,,не известно,,,MGR_0009,Посылка склад-склад,,,1770670800.0,7000.0,2026-02-10,,order,False,,1771966800.0
,,1426.0,,не известно,,,MGR_0001,Посылка склад-дверь,,,1770670800.0,57655.0,2026-02-10,,,False,,1771966800.0
,,,5630.0,не известно,5630.0,,MGR_0012,Почта Посылка,30.0,706964092_5711732062_17587127067_type1_mobile_www.popcornnews.ru_none_0_205711732062_Орёл,1770670800.0,,2026-02-11,,order_bak,False,,
,BRN56,870.0,,унив повязка,,,MGR_0023,Посылка склад-склад,,,,99282.0,2026-02-11,22555.0,,False,,1772053200.0
,BLG28,680.0,,шлем,,,MGR_0015,Посылка склад-склад,,705007398_5681163671_17436967266_type1_desktop_none_premium_2_205681163671_Благовещенск,1770757200.0,9155.0,2026-02-11,,,False,,1772658000.0
